"username","total_count","earliest","latest","career_length","play_freq","percent_rapid","percent_Blitz","percent_bullet","percent_classic","percent_puzzle"
"ImVerySloow",3,2016-08-25,2016-08-31,7,0.428571428571429,0,0.333333333333333,0.333333333333333,1,0
"JagoanPasar",1,2016-08-25,2016-08-25,1,1,0,1,0,0,0
"JuanMorales12345",3,2016-08-25,2016-09-20,27,0.111111111111111,0,0,0.333333333333333,1,0
"Jules86",1346,2016-08-25,2024-09-30,2959,0.454883406556269,0,0.149331352154532,0.848439821693908,0.00297176820208024,0.0304606240713224
"Landermanson",326,2016-08-25,2021-05-15,1725,0.188985507246377,0.0306748466257669,0.00306748466257669,0,0.960122699386503,0
"MALR70",151,2016-08-25,2020-05-28,1373,0.109978150036417,0,0.403973509933775,0.0596026490066225,0.894039735099338,0
"Mikalaus",29,2016-08-25,2018-03-31,584,0.0496575342465753,0,0.0344827586206897,0.103448275862069,0.517241379310345,0
"Milanamilana",1,2016-08-25,2016-08-25,1,1,0,1,1,1,0
"MonsieurRenard",63,2016-08-25,2018-08-08,714,0.0882352941176471,0,0.904761904761905,0.380952380952381,0,0
"NoobySora",10,2016-08-25,2024-09-25,2954,0.003385240352065,0,0,0,0,0.8
"PLkY",382,2016-08-25,2023-10-30,2623,0.145634769348075,0.494764397905759,0.18848167539267,0.0104712041884817,0.43979057591623,0.0890052356020942
"PLoucura",28,2016-08-25,2022-11-09,2268,0.0123456790123457,0.107142857142857,0.142857142857143,0.0714285714285714,0.642857142857143,0.214285714285714
"Parker_Kennedy",1,2016-08-25,2016-08-25,1,1,0,0,0,1,0
"PawnShaped213",33,2016-08-25,2017-12-09,472,0.0699152542372881,0,0.151515151515152,0.575757575757576,0.515151515151515,0
"Prof_Moriarty",630,2016-08-25,2023-09-13,2576,0.244565217391304,0.13015873015873,0.747619047619048,0.119047619047619,0.182539682539683,0.00793650793650794
"Proqueen123",15,2016-08-25,2016-09-10,17,0.882352941176471,0,0,0,1,0
"QQBB11",75,2016-08-25,2024-07-01,2868,0.0261506276150628,0.213333333333333,0.133333333333333,0.52,0,0.133333333333333
"Rubikboyhun",1,2016-08-25,2016-08-25,1,1,0,1,1,1,0
"SAM88PIN",1,2016-08-25,2016-08-25,1,1,0,0,0,1,0
"SUNTZUlV",2,2016-08-25,2016-08-26,2,1,0,0,0,1,0
"SakataGintoki",129,2016-08-25,2024-10-10,2969,0.0434489727180869,0,0.00775193798449612,1,0,0
"Sepehrgalaxy13",37,2016-08-25,2018-02-08,533,0.0694183864915572,0.432432432432432,0.108108108108108,0.0540540540540541,0.513513513513513,0
"Spyderstrike_YT",5,2016-08-25,2016-10-14,51,0.0980392156862745,0,0.2,0.2,0.8,0
"Unicharm",1,2016-08-25,2016-08-25,1,1,0,0,0,0,0
"WillyMoFingD",48,2016-08-25,2017-01-02,131,0.366412213740458,0,0,0.0208333333333333,1,0
"Yogender_Ram",63,2016-08-25,2022-04-15,2060,0.0305825242718447,0.0793650793650794,0.0952380952380952,0.0793650793650794,0.825396825396825,0.333333333333333
"aaron23",27,2016-08-25,2017-08-11,352,0.0767045454545455,0,0.37037037037037,0,0.703703703703704,0
"abdulvahid",2292,2016-08-25,2024-10-09,2968,0.772237196765499,0.774432809773124,0.238656195462478,0.0226876090750436,0.24825479930192,0.00916230366492147
"acmelele",1,2016-08-25,2016-08-25,1,1,0,1,1,1,0
"alanhh4",112,2016-08-25,2018-03-03,556,0.201438848920863,0.00892857142857143,0,0,0.991071428571429,0
"alexbjj",2,2016-08-25,2016-08-26,2,1,0,0.5,0.5,0.5,0
"andresjzm",3,2016-08-25,2016-08-27,3,1,0,1,0,0.333333333333333,0
"andrew2319",2,2016-08-25,2016-08-26,2,1,0,0,0,1,0
"ands",37,2016-08-25,2017-03-02,190,0.194736842105263,0,1,0,0.0540540540540541,0
"born2play27",1,2016-08-25,2016-08-25,1,1,0,0,0,1,0
"carlosgrinanrojas",7,2016-08-25,2016-09-11,18,0.388888888888889,0,0,0,1,0
"chess2125",1,2016-08-25,2016-08-25,1,1,0,0,0,1,0
"chilena17",1,2016-08-25,2016-08-25,1,1,0,0,1,0,0
"condorita",1,2016-08-25,2016-08-25,1,1,0,0,0,1,0
"davidnelson666",239,2016-08-25,2017-07-10,320,0.746875,0,0,0,1,0
"deivisLTU",4,2016-08-25,2016-09-09,16,0.25,0,0,0.25,1,0
"doctorfaramarzi",2,2016-08-25,2016-08-26,2,1,0,1,0.5,0.5,0
"dzktore",4,2016-08-25,2016-09-25,32,0.125,0,0.25,0,1,0
"fortinleoboy",1,2016-08-25,2016-08-25,1,1,0,0,1,0,0
"geko05",22,2016-08-25,2017-07-01,311,0.0707395498392283,0,0.181818181818182,0.181818181818182,0.954545454545455,0
"giampi_g",35,2016-08-25,2024-05-01,2807,0.0124688279301746,0.514285714285714,0.171428571428571,0.0285714285714286,0.0571428571428571,0
"haschme",1349,2016-08-25,2024-09-29,2958,0.45605138607167,0.00963676797627873,0.509266123054114,0.146034099332839,0.0192735359525575,0.106004447739066
"ibucatur",1,2016-08-25,2016-08-25,1,1,0,1,0,0,0
"iremonbasi",12,2016-08-25,2017-01-19,148,0.0810810810810811,0,0.25,0.0833333333333333,0.583333333333333,0
"jibbeyman",4,2016-08-25,2016-09-06,13,0.307692307692308,0,0,0,1,0
"jimmyjudge1234",54,2016-08-25,2021-05-03,1713,0.031523642732049,0.0555555555555556,0.648148148148148,0,0.388888888888889,0
"joaoluizdemello",43,2016-08-25,2023-08-05,2537,0.0169491525423729,0.209302325581395,0.116279069767442,0,0.674418604651163,0
"kwstalekshs",4,2016-08-25,2016-09-16,23,0.173913043478261,0,0.25,0.25,0.75,0
"lokenyadav",36,2016-08-25,2017-01-05,134,0.26865671641791,0,0,0,1,0
"mannyfresh525",1,2016-08-25,2016-08-25,1,1,0,0,0,1,0
"marcotavares",21,2016-08-25,2024-02-25,2741,0.00766143743159431,0,0.428571428571429,0.19047619047619,0.0476190476190476,0.380952380952381
"monaeu",1,2016-08-25,2016-08-25,1,1,0,0,0,1,0
"neznakomez",209,2016-08-25,2017-04-24,243,0.860082304526749,0,0.172248803827751,0.00956937799043062,0.995215311004785,0
"rasaix7",1,2016-08-25,2016-08-25,1,1,0,0,0,1,0
"ravia",1,2016-08-25,2016-08-25,1,1,0,1,0,1,0
"rdiaz82",1,2016-08-25,2016-08-25,1,1,0,0,0,0,0
"redrobin1602",3,2016-08-25,2016-08-29,5,0.6,0,0.666666666666667,0.333333333333333,0.333333333333333,0
"richardicecube",4,2016-08-25,2017-02-12,172,0.0232558139534884,0,0.25,0,0.5,0
"saatana",1,2016-08-25,2016-08-25,1,1,0,0,1,0,0
"sametcardak",1,2016-08-25,2016-08-25,1,1,0,1,1,1,0
"sana2001",2,2016-08-25,2016-08-26,2,1,0,0,1,1,0
"sandwedge",223,2016-08-25,2024-09-19,2948,0.0756445047489824,0,0.479820627802691,0.0134529147982063,0.596412556053812,0
"sellee3",24,2016-08-25,2016-11-05,73,0.328767123287671,0,0.5,0.75,0,0
"sirya1970",1,2016-08-25,2016-08-25,1,1,0,1,0,0,0
"tgmaxson",1,2016-08-25,2016-08-25,1,1,0,0,0,1,0
"turboman",3,2016-08-25,2016-08-27,3,1,0,1,0,0,0
"vanhauten",40,2016-08-25,2017-06-03,283,0.141342756183746,0,0.95,0.025,0.25,0
"willy82",88,2016-08-25,2023-05-14,2454,0.0358598207008965,0.215909090909091,0.738636363636364,0.0454545454545455,0.102272727272727,0.102272727272727
"xtra21",10,2016-08-25,2024-02-02,2718,0.00367917586460633,0.1,0,0,0,0
"AboMostafa94",1,2016-08-26,2016-08-26,1,1,0,0,0,1,0
"Agautam",2,2016-08-26,2016-10-22,58,0.0344827586206897,0,0.5,0,0,0
"BelalRachdad",2,2016-08-26,2016-08-27,2,1,0,1,0.5,0,0
"Bonkitmob",2160,2016-08-26,2024-10-10,2968,0.727762803234501,0.452777777777778,0.650462962962963,0.65787037037037,0.2375,0.000462962962962963
"CoolProBoy",3,2016-08-26,2016-09-23,29,0.103448275862069,0,0,0,1,0
"Destroyerooo",2,2016-08-26,2016-08-27,2,1,0,1,0.5,0,0
"Elbim",4,2016-08-26,2016-08-31,6,0.666666666666667,0,0.25,0.25,1,0
"Erier",1,2016-08-26,2016-08-26,1,1,0,0,1,0,0
"GHETTOkfcLEGEND",7,2016-08-26,2016-09-10,16,0.4375,0,0,0.142857142857143,0,0
"Hasmer",40,2016-08-26,2016-12-13,110,0.363636363636364,0,0.95,0,0.05,0
"HugoThePacifier",4,2016-08-26,2019-08-30,1100,0.00363636363636364,0,0.75,0.25,0.25,0
"Hypernoobster",47,2016-08-26,2017-11-28,460,0.102173913043478,0,0.404255319148936,0.723404255319149,0.382978723404255,0
"India_Great",1,2016-08-26,2016-08-26,1,1,0,1,0,0,0
"Itham",3,2016-08-26,2016-09-01,7,0.428571428571429,0,0,0,1,0
"JustinStrife",2,2016-08-26,2022-03-03,2016,0.000992063492063492,0,0.5,0,0,0.5
"LambXD",1,2016-08-26,2016-08-26,1,1,0,0,0,0,0
"LittleSixYearsOld",24,2016-08-26,2018-11-01,798,0.0300751879699248,0.0416666666666667,0.708333333333333,0.208333333333333,0.166666666666667,0
"Lixie13",2,2016-08-26,2021-05-01,1710,0.00116959064327485,0,0.5,0,0.5,0.5
"Nikulika",25,2016-08-26,2024-05-29,2834,0.00882145377558222,0.16,0.52,0.16,0.56,0
"NoPC",2,2016-08-26,2016-08-27,2,1,0,0,0,1,0
"Panda01",1,2016-08-26,2016-08-26,1,1,0,0,1,1,0
"Rphino",2172,2016-08-26,2024-10-09,2967,0.732052578361982,0.326427255985267,0.86878453038674,0.121086556169429,0.159300184162063,0.289594843462247
"Ryqck",2,2016-08-26,2018-06-29,673,0.00297176820208024,0.5,0,0,0.5,0
"ST5",7,2016-08-26,2016-09-08,14,0.5,0,0.428571428571429,0.285714285714286,0.857142857142857,0
"SenseiKano",3,2016-08-26,2016-08-28,3,1,0,0,0,1,0
"Stodgy",1,2016-08-26,2016-08-26,1,1,0,1,0,0,0
"Yerkebulan",844,2016-08-26,2021-12-17,1940,0.435051546391753,0.327014218009479,0.853080568720379,0.293838862559242,0.321090047393365,0.201421800947867
"abraaonaldo",6,2016-08-26,2022-08-24,2190,0.00273972602739726,0.5,0.5,0,0,0
"ali0911775",11,2016-08-26,2016-09-17,23,0.478260869565217,0,0.818181818181818,0.0909090909090909,0.272727272727273,0
"ashok4674",5,2016-08-26,2016-11-20,87,0.0574712643678161,0,0,0,0.8,0
"boca_jr",31,2016-08-26,2016-10-14,50,0.62,0,0.580645161290323,0.193548387096774,0.935483870967742,0
"brutalizm",1,2016-08-26,2016-08-26,1,1,0,1,0,0,0
"changli",73,2016-08-26,2017-01-26,154,0.474025974025974,0,0.0958904109589041,0.0136986301369863,0.986301369863014,0
"daguneru",419,2016-08-26,2024-10-09,2967,0.141220087630603,0.205250596658711,0.353221957040573,0.035799522673031,0.465393794749403,0.0429594272076372
"espeef",398,2016-08-26,2017-10-30,431,0.923433874709977,0,0,0,1,0
"fAzE_Lichess",1,2016-08-26,2016-08-26,1,1,0,0,0,1,0
"faramarzialii",1,2016-08-26,2016-08-26,1,1,0,0,1,0,0
"gedeck",36,2016-08-26,2016-10-01,37,0.972972972972973,0,0.944444444444444,0.0833333333333333,0.222222222222222,0
"geyikcandir",18,2016-08-26,2016-09-29,35,0.514285714285714,0,0,0,1,0
"gintokidluffy",21,2016-08-26,2023-09-27,2589,0.00811123986095017,0,0.952380952380952,0.19047619047619,0.142857142857143,0
"hgjj",1,2016-08-26,2016-08-26,1,1,0,0,1,0,0
"iamwitham",1660,2016-08-26,2024-09-15,2943,0.564050288820931,0.0295180722891566,0.946987951807229,0.0512048192771084,0.0698795180722892,0.000602409638554217
"ivaldonsk",2199,2016-08-26,2024-10-10,2968,0.740902964959569,0.00272851296043656,0.33105957253297,0.93406093678945,0.0022737608003638,0.0172805820827649
"josepovo7",1,2016-08-26,2016-08-26,1,1,0,0,1,1,0
"kizcem",6,2016-08-26,2016-08-31,6,1,0,0,0,1,0
"looosha",2,2016-08-26,2016-08-27,2,1,0,0,1,0,0
"luisd16",279,2016-08-26,2024-06-28,2864,0.0974162011173184,0.010752688172043,0.763440860215054,0.043010752688172,0.318996415770609,0.0501792114695341
"madman300",1,2016-08-26,2016-08-26,1,1,0,0,1,0,0
"mmonsalvo",1046,2016-08-26,2024-10-06,2964,0.352901484480432,0.677820267686424,0.331739961759082,0.00478011472275335,0.0659655831739962,0.0181644359464627
"pablomoses",10,2016-08-26,2017-09-16,387,0.0258397932816537,0,0.7,0.3,0,0
"philip138",17,2016-08-26,2016-09-21,27,0.62962962962963,0,0,0,1,0
"pystyryasto",1,2016-08-26,2016-08-26,1,1,0,0,1,0,0
"silmarils1979",4,2016-08-26,2016-08-29,4,1,0,1,0,0,0
"sloobmorn",657,2016-08-26,2018-12-12,839,0.783075089392133,0.0015220700152207,0.78234398782344,0.0197869101978691,0.213089802130898,0
"supersaranga2",3,2016-08-26,2016-09-09,15,0.2,0,0.666666666666667,0.333333333333333,0,0
"tanilpaltaci",364,2016-08-26,2022-10-06,2233,0.163009404388715,0.365384615384615,0.615384615384615,0.131868131868132,0.247252747252747,0.0247252747252747
"vaishnivitha",225,2016-08-26,2024-06-15,2851,0.0789196773062083,0.6,0.555555555555556,0.0533333333333333,0.0222222222222222,0.177777777777778
"xNinjai",190,2016-08-26,2024-10-09,2967,0.0640377485675767,0,0.0473684210526316,0.978947368421053,0,0.0263157894736842
"yozy",26,2016-08-26,2024-10-02,2960,0.00878378378378378,0.192307692307692,0.115384615384615,0.0384615384615385,0.269230769230769,0.5
"zizoozooot",2,2016-08-26,2016-08-27,2,1,0,1,0,0,0
"Alexander_K",1295,2016-08-27,2024-10-10,2967,0.436467812605325,0.973745173745174,0.0239382239382239,0.00386100386100386,0.0640926640926641,0.0401544401544402
"AnasQh",2,2016-08-27,2017-02-25,183,0.0109289617486339,0,1,0.5,0,0
"Aquila77",20,2016-08-27,2024-07-03,2868,0.00697350069735007,0.1,0.25,0.05,0.5,0.05
"ChessKiller31",14,2016-08-27,2016-09-17,22,0.636363636363636,0,0.785714285714286,0,0.285714285714286,0
"Deep_for_future",1,2016-08-27,2016-08-27,1,1,0,0,1,0,0
"Fingilly",1180,2016-08-27,2024-09-11,2938,0.401633764465623,0,0.289830508474576,0.783050847457627,0.0432203389830508,0.00169491525423729
"Fleda",79,2016-08-27,2021-03-04,1651,0.0478497880072683,0,0.810126582278481,0.0126582278481013,0.278481012658228,0.0253164556962025
"Freearo35",2,2016-08-27,2016-08-28,2,1,0,0.5,0.5,0,0
"GQuangHieu95",4,2016-08-27,2016-09-01,6,0.666666666666667,0,0,0,1,0
"Geograf44",1,2016-08-27,2016-08-27,1,1,0,1,0,0,0
"Jittu",1,2016-08-27,2016-08-27,1,1,0,0,0,1,0
"Magdydraz",118,2016-08-27,2017-09-05,375,0.314666666666667,0,1,0,0,0
"Markids",1,2016-08-27,2016-08-27,1,1,0,0,0,0,0
"Miguel1933",2,2016-08-27,2016-09-24,29,0.0689655172413793,0,0,0,0,0
"Protectyourking",1,2016-08-27,2016-08-27,1,1,0,0,0,1,0
"RudisSpecialAgents",9,2016-08-27,2017-08-11,350,0.0257142857142857,0,0.444444444444444,0,0.555555555555556,0
"SARNAUM",1682,2016-08-27,2023-01-08,2326,0.723129836629407,0,0.999405469678954,0.000594530321046373,0.00118906064209275,0
"Salmoulab",205,2016-08-27,2022-02-28,2012,0.101888667992048,0,0.8,0.00975609756097561,0.0682926829268293,0.0780487804878049
"Selim45",3,2016-08-27,2018-04-22,604,0.00496688741721854,0.333333333333333,0.666666666666667,0,0.666666666666667,0
"Tahoss24",1,2016-08-27,2016-08-27,1,1,0,1,0,0,0
"TrackIsBae",2,2016-08-27,2016-09-04,9,0.222222222222222,0,0,0,1,0
"Tryharder32",2,2016-08-27,2016-08-28,2,1,0,1,1,0,0
"Victor_Eremita",23,2016-08-27,2017-11-28,459,0.0501089324618736,0,0.391304347826087,0,0.608695652173913,0
"aaron12",6,2016-08-27,2016-09-09,14,0.428571428571429,0,0.5,0.166666666666667,0.333333333333333,0
"abdoullah",1,2016-08-27,2016-08-27,1,1,0,0,1,0,0
"anilcarlsenpbreis",1,2016-08-27,2016-08-27,1,1,0,1,0,0,0
"blacklothbrock",168,2016-08-27,2019-11-08,1169,0.143712574850299,0.00595238095238095,0.0357142857142857,0,0.994047619047619,0
"bngrman",1,2016-08-27,2016-08-27,1,1,0,0,1,0,0
"captain777",46,2016-08-27,2017-02-13,171,0.269005847953216,0,1,0,0,0
"ceridwan",1,2016-08-27,2016-08-27,1,1,0,0,1,0,0
"cilli",705,2016-08-27,2024-02-01,2715,0.259668508287293,0.0297872340425532,0.818439716312057,0.0141843971631206,0.215602836879433,0.0297872340425532
"claudious1234",57,2016-08-27,2017-04-02,219,0.26027397260274,0,0.0175438596491228,0.0175438596491228,1,0
"cyborg4",1,2016-08-27,2016-08-27,1,1,0,1,1,1,0
"daniel995",32,2016-08-27,2016-10-28,63,0.507936507936508,0,0.6875,0.0625,0.53125,0
"darkhorse76",1,2016-08-27,2016-08-27,1,1,0,1,0,0,0
"drsammph",737,2016-08-27,2024-10-10,2967,0.248399056285811,0.0556309362279511,0.677069199457259,0.00271370420624152,0.0135685210312076,0.594301221166893
"ele2",34,2016-08-27,2018-04-06,588,0.0578231292517007,0.205882352941176,0.294117647058824,0,0.676470588235294,0
"essam9615",26,2016-08-27,2016-11-06,72,0.361111111111111,0,0.461538461538462,0.192307692307692,0.576923076923077,0
"farmertatonka",214,2016-08-27,2024-08-07,2903,0.0737168446434723,0.495327102803738,0.014018691588785,0,0.369158878504673,0.0373831775700935
"fghhinko",18,2016-08-27,2016-11-01,67,0.26865671641791,0,1,0,0,0
"hemmatjou",1745,2016-08-27,2024-10-10,2967,0.588136164475902,0.00286532951289398,0.446991404011461,0.643553008595989,0.00171919770773639,0.0693409742120344
"i_want_play",1,2016-08-27,2016-08-27,1,1,0,0,0,1,0
"ifko",68,2016-08-27,2020-07-10,1414,0.0480905233380481,0.147058823529412,0.779411764705882,0.220588235294118,0.25,0.323529411764706
"jamilchami",9,2016-08-27,2016-09-21,26,0.346153846153846,0,0.888888888888889,0,0.111111111111111,0
"jevaistzbaiser",1,2016-08-27,2016-08-27,1,1,0,0,1,0,0
"jjzate2000",1742,2016-08-27,2024-10-10,2967,0.587125042130098,0.0292766934557979,0.886337543053961,0.0218140068886338,0.095292766934558,0.00172215843857635
"joostjansenn",198,2016-08-27,2022-02-04,1988,0.0995975855130785,0.252525252525253,0.621212121212121,0.0303030303030303,0.0202020202020202,0.666666666666667
"kadzukuma",10,2016-08-27,2023-02-22,2371,0.00421762969211303,0,0.1,0,0,0
"khanrustomsohrab",2,2016-08-27,2016-09-07,12,0.166666666666667,0,0.5,1,0,0
"legovario",27,2016-08-27,2016-10-16,51,0.529411764705882,0,0,0.037037037037037,0.962962962962963,0
"magnum445678",56,2016-08-27,2024-09-07,2934,0.0190865712338105,0.785714285714286,0.0178571428571429,0,0.0357142857142857,0.5
"manuelsilva800",1,2016-08-27,2016-08-27,1,1,0,1,1,0,0
"marius5300",3,2016-08-27,2016-08-30,4,0.75,0,0.333333333333333,0.333333333333333,1,0
"metra",17,2016-08-27,2023-03-27,2404,0.00707154742096506,0,0,0,0.0588235294117647,0.941176470588235
"mohamedrefat",2,2016-08-27,2016-09-16,21,0.0952380952380952,0,0,0.5,0,0
"mr_frogy",2,2016-08-27,2016-08-28,2,1,0,1,0,0,0
"msanchez",1,2016-08-27,2016-08-27,1,1,0,0,0,1,0
"murrayware",29,2016-08-27,2024-08-22,2918,0.00993831391363948,0.206896551724138,0.310344827586207,0,0.482758620689655,0.0689655172413793
"narayanavadi",38,2016-08-27,2016-10-18,53,0.716981132075472,0,0.105263157894737,0.0526315789473684,1,0
"onetime19",2,2016-08-27,2016-09-03,8,0.25,0,1,0.5,0,0
"overdrive666",129,2016-08-27,2023-03-02,2379,0.0542244640605296,0.147286821705426,0.937984496124031,0.0232558139534884,0.0387596899224806,0.00775193798449612
"pc101912",1,2016-08-27,2016-08-27,1,1,0,0,1,1,0
"pionek12345",25,2016-08-27,2016-10-07,42,0.595238095238095,0,0.92,0.12,0.24,0
"ra777",78,2016-08-27,2017-03-29,215,0.362790697674419,0,0.628205128205128,0.564102564102564,0.474358974358974,0
"simojdiyou1999",15,2016-08-27,2016-12-23,119,0.126050420168067,0,0.933333333333333,0.266666666666667,0.133333333333333,0
"smhyvzr",608,2016-08-27,2024-10-10,2967,0.204920795416245,0.175986842105263,0.228618421052632,0.0328947368421053,0.0444078947368421,0.682565789473684
"tars1973",100,2016-08-27,2017-01-19,146,0.684931506849315,0,1,0,0,0
"teechurjawsh",508,2016-08-27,2024-07-09,2874,0.176757132915797,0.0433070866141732,0.224409448818898,0.852362204724409,0.015748031496063,0.031496062992126
"uanian",4,2016-08-27,2016-08-31,5,0.8,0,0.25,0.25,1,0
"varunkbvp",1077,2016-08-27,2021-09-07,1838,0.585963003264418,0.0120705663881151,0.800371402042711,0.00649953574744661,0.185701021355617,0.052924791086351
"vilfat",1,2016-08-27,2016-08-27,1,1,0,0,0,1,0
"viper76",1,2016-08-27,2016-08-27,1,1,0,0,0,1,0
"wesleycardoso",19,2016-08-27,2022-02-07,1991,0.0095429432446007,0.526315789473684,0.105263157894737,0.0526315789473684,0.368421052631579,0.263157894736842
"A7ce",8,2016-08-28,2021-10-05,1865,0.00428954423592493,0.125,0.75,0.125,0.25,0
"Advik",142,2016-08-28,2024-10-01,2957,0.0480216435576598,0.929577464788732,0.0211267605633803,0.00704225352112676,0.0352112676056338,0.0492957746478873
"Angels5",21,2016-08-28,2017-11-07,437,0.0480549199084668,0,0.238095238095238,0.857142857142857,0,0
"Arian_Dailami",635,2016-08-28,2024-10-10,2966,0.214093054619016,0.0204724409448819,0.959055118110236,0.0677165354330709,0.0125984251968504,0.0141732283464567
"Artthursc",3,2016-08-28,2016-09-20,24,0.125,0,0,0.333333333333333,0.666666666666667,0
"BIJENDRA",56,2016-08-28,2017-04-09,225,0.248888888888889,0,0,0,1,0
"BauerschlaegtFrau",1,2016-08-28,2016-08-28,1,1,0,0,0,0,0
"DANIMENARD",1658,2016-08-28,2023-12-11,2662,0.622839969947408,0.179734620024125,0.905307599517491,0.0838359469240048,0.01145958986731,0
"DaniloXadrezSP",1,2016-08-28,2016-08-28,1,1,0,1,1,1,0
"Dementor93",1,2016-08-28,2016-08-28,1,1,0,0,0,0,0
"DrakPhonix",2,2016-08-28,2016-09-02,6,0.333333333333333,0,0,0,0,0
"Enwemo",810,2016-08-28,2024-09-05,2931,0.276356192425793,0.0469135802469136,0.458024691358025,0.538271604938272,0.303703703703704,0.0382716049382716
"Gewewewe",6,2016-08-28,2016-09-02,6,1,0,0,1,0,0
"Glossus",4,2016-08-28,2016-09-10,14,0.285714285714286,0,0,0,1,0
"Himmelarschundzwirn",48,2016-08-28,2017-04-10,226,0.212389380530973,0,0.666666666666667,0.479166666666667,0.708333333333333,0
"IGROGON",3,2016-08-28,2020-01-24,1245,0.00240963855421687,0,0,0,1,0
"Iamapancake",2,2016-08-28,2016-08-30,3,0.666666666666667,0,0,0,0,0
"Imthebest10",44,2016-08-28,2016-10-21,55,0.8,0,0.386363636363636,0.909090909090909,0.863636363636364,0
"Inafewhours",1192,2016-08-28,2024-10-10,2966,0.401888064733648,0.000838926174496644,0.923657718120805,0.0159395973154362,0.00419463087248322,0.00335570469798658
"Isimagen",1140,2016-08-28,2024-03-06,2748,0.414847161572052,0.0184210526315789,0.206140350877193,0.933333333333333,0.00087719298245614,0.131578947368421
"JMPyle",1,2016-08-28,2016-08-28,1,1,0,0,1,0,0
"JustCorn",13,2016-08-28,2023-05-21,2458,0.00528885272579333,0,0.384615384615385,0,0.692307692307692,0.0769230769230769
"LYONBEAST2016",1,2016-08-28,2016-08-28,1,1,0,1,1,0,0
"MYXAMOP",20,2016-08-28,2016-11-19,84,0.238095238095238,0,1,0.25,0.8,0
"Milkshake11",664,2016-08-28,2024-10-05,2961,0.224248564674097,0.016566265060241,0.673192771084337,0.0225903614457831,0.0406626506024096,0.457831325301205
"Moncho_Nunez",580,2016-08-28,2019-10-18,1147,0.505666957279861,0.155172413793103,0.982758620689655,0.053448275862069,0.132758620689655,0
"MuratTekin",2,2016-08-28,2016-08-29,2,1,0,1,0,0.5,0
"Nardamon",36,2016-08-28,2021-06-06,1744,0.0206422018348624,0,0.944444444444444,0.0277777777777778,0.0277777777777778,0.0833333333333333
"NekoB",4,2016-08-28,2016-10-08,42,0.0952380952380952,0,0.25,0.25,0,0
"Nikoz47",12,2016-08-28,2021-06-20,1758,0.0068259385665529,0.0833333333333333,0.75,0.0833333333333333,0.0833333333333333,0.0833333333333333
"NinjaOfTruth",2,2016-08-28,2019-02-21,908,0.00220264317180617,0,0,0.5,0.5,0
"Oliver_Rid",2,2016-08-28,2016-09-14,18,0.111111111111111,0,0,0,1,0
"Patrick_Roncoski",29,2016-08-28,2018-01-28,519,0.0558766859344894,0,0.827586206896552,0.0344827586206897,0.482758620689655,0
"PhoenixZX",32,2016-08-28,2016-10-02,36,0.888888888888889,0,0.9375,0.15625,0.03125,0
"SOHID",4,2016-08-28,2016-09-06,10,0.4,0,0,0,1,0
"Sanayin2016",36,2016-08-28,2016-11-29,94,0.382978723404255,0,0.583333333333333,0.416666666666667,0.305555555555556,0
"ShamaG0",9,2016-08-28,2023-11-11,2632,0.00341945288753799,0.222222222222222,0.333333333333333,0.111111111111111,0.222222222222222,0.555555555555556
"SirOwenLee",6,2016-08-28,2016-09-04,8,0.75,0,0.833333333333333,0.166666666666667,0,0
"Taha_tr10",2,2016-08-28,2016-09-04,8,0.25,0,0,0.5,1,0
"TokyoRose3D",2,2016-08-28,2016-08-29,2,1,0,0.5,0,1,0
"Transea",18,2016-08-28,2016-09-15,19,0.947368421052632,0,0,0,1,0
"WisprHD",634,2016-08-28,2023-12-14,2665,0.237898686679174,0.280757097791798,0.659305993690852,0.230283911671924,0.0804416403785489,0.170347003154574
"Zanzabat",60,2016-08-28,2019-02-25,912,0.0657894736842105,0,0.1,0.3,0.816666666666667,0
"are_you_ready",2,2016-08-28,2016-08-29,2,1,0,0.5,0,0.5,0
"asdmccarthy14",1,2016-08-28,2016-08-28,1,1,0,0,0,1,0
"biduenk",3,2016-08-28,2016-08-30,3,1,0,0.666666666666667,0.666666666666667,0.666666666666667,0
"brendon69",1,2016-08-28,2016-08-28,1,1,0,0,0,1,0
"carlosds",914,2016-08-28,2024-09-28,2954,0.309410968178741,0.169584245076586,0.648796498905908,0.191466083150985,0.0481400437636762,0.132385120350109
"cooper2708",4,2016-08-28,2016-09-02,6,0.666666666666667,0,0.75,0,0.75,0
"deadguard32",1,2016-08-28,2016-08-28,1,1,0,0,0,1,0
"dishonored95",1,2016-08-28,2016-08-28,1,1,0,1,0,0,0
"dredn",261,2016-08-28,2024-09-23,2949,0.0885045778229908,0.137931034482759,0.0191570881226054,0.00383141762452107,0.318007662835249,0.555555555555556
"durrrrrrr",47,2016-08-28,2019-12-14,1204,0.0390365448504983,0,0.297872340425532,0.319148936170213,0.680851063829787,0
"edwinpeter",348,2016-08-28,2022-02-12,1995,0.174436090225564,0.0028735632183908,0.718390804597701,0.0114942528735632,0.419540229885057,0.209770114942529
"ernika_2000k",70,2016-08-28,2017-08-15,353,0.198300283286119,0,0.4,0.0571428571428571,0.8,0
"ervinflesch",179,2016-08-28,2018-12-19,844,0.212085308056872,0.363128491620112,0.0167597765363128,0.0167597765363128,0.636871508379888,0
"huforever",4,2016-08-28,2016-08-31,4,1,0,0,0,1,0
