"username","total_count","earliest","latest","career_length","play_freq","percent_rapid","percent_Blitz","percent_bullet","percent_classic","percent_puzzle"
"scartman",1,2016-07-24,2016-07-24,1,1,0,0,0,0,0
"serto",1,2016-07-24,2016-07-24,1,1,0,0,0,0,0
"slymn",1,2016-07-24,2016-07-24,1,1,0,1,0,0,0
"sonmezoglan",5,2016-07-24,2020-04-24,1371,0.00364697301239971,0,0,0,0.6,0.4
"tabich",310,2016-07-24,2024-08-17,2947,0.105191720393621,0.470967741935484,0.383870967741935,0.203225806451613,0.196774193548387,0.203225806451613
"talj123",44,2016-07-24,2016-10-15,84,0.523809523809524,0,0.340909090909091,0.0227272727272727,0.727272727272727,0
"usnsheusnsuer",1,2016-07-24,2016-07-24,1,1,0,0,1,0,0
"winsloroh",7,2016-07-24,2016-08-06,14,0.5,0,1,0,0,0
"wockalb",1,2016-07-24,2016-07-24,1,1,0,0,0,1,0
"zringhero",22,2016-07-24,2016-09-10,49,0.448979591836735,0,1,0.0454545454545455,0,0
"Ajigaliev",1,2016-07-25,2016-07-25,1,1,0,0,0,1,0
"Bubyy",1,2016-07-25,2016-07-25,1,1,0,0,0,1,0
"Buys",54,2016-07-25,2017-05-31,311,0.173633440514469,0,0,0,1,0
"Dr_Caos",701,2016-07-25,2024-07-31,2929,0.239330829634688,0.614835948644793,0.00285306704707561,0,0.392296718972896,0.0014265335235378
"Emanoel_jorge",21,2016-07-25,2016-08-16,23,0.91304347826087,0,0.904761904761905,0.761904761904762,0.857142857142857,0
"Engel18",38,2016-07-25,2016-11-04,103,0.368932038834951,0,0,1,0,0
"Fells",2,2016-07-25,2016-07-28,4,0.5,0,0.5,0.5,0.5,0
"FoolFromHere",729,2016-07-25,2020-02-20,1306,0.558192955589586,0.00137174211248285,0.537722908093278,0.699588477366255,0.0123456790123457,0
"Gabrielroewer",797,2016-07-25,2024-10-08,2998,0.26584389593062,0.342534504391468,0.297365119196989,0.212045169385194,0.254705144291092,0
"HellForce7",158,2016-07-25,2024-02-08,2755,0.0573502722323049,0.107594936708861,0.740506329113924,0.360759493670886,0.0316455696202532,0.474683544303797
"ITWillyB",876,2016-07-25,2022-11-22,2312,0.378892733564014,0.0821917808219178,0.69634703196347,0.221461187214612,0.132420091324201,0.0228310502283105
"Lashaaa",1,2016-07-25,2016-07-25,1,1,0,0,0,1,0
"LastregP",1411,2016-07-25,2024-10-08,2998,0.470647098065377,0.00070871722182849,0.669737774627923,0.00212615166548547,0,0.364280652019844
"Lenbroo",1,2016-07-25,2016-07-25,1,1,0,1,0,1,0
"LongCold",1,2016-07-25,2016-07-25,1,1,0,0,0,1,0
"Lukapor",1,2016-07-25,2016-07-25,1,1,0,0,0,1,0
"MMDv3",510,2016-07-25,2024-02-21,2768,0.184248554913295,0.405882352941176,0.0803921568627451,0.0176470588235294,0.586274509803922,0
"Maestrovaso85",344,2016-07-25,2018-08-14,751,0.458055925432756,0.0174418604651163,0.938953488372093,0.130813953488372,0.0174418604651163,0
"Marat56",1804,2016-07-25,2023-04-13,2454,0.735126324368378,0.386917960088692,0.799889135254989,0.0232815964523282,0.126940133037694,0
"Mersaul",14,2016-07-25,2021-01-23,1644,0.00851581508515815,0.214285714285714,0.285714285714286,0.428571428571429,0.5,0
"Moompie2",2,2016-07-25,2016-07-26,2,1,0,0,0,1,0
"Morozevichn",1,2016-07-25,2016-07-25,1,1,0,0,0,1,0
"Namish",6,2016-07-25,2018-07-09,715,0.00839160839160839,0.166666666666667,0.166666666666667,0.333333333333333,0.666666666666667,0
"Panzaka",2,2016-07-25,2016-07-26,2,1,0,0,0,1,0
"Polbesinio",93,2016-07-25,2024-04-27,2834,0.0328158080451658,0.010752688172043,0.462365591397849,0.010752688172043,0.591397849462366,0.043010752688172
"RRRR7777",5,2016-07-25,2016-07-29,5,1,0,0.2,0,1,0
"Rustem_defender",1019,2016-07-25,2023-09-23,2617,0.389377149407719,0.665358194308145,0.73405299313052,0.014720314033366,0.188420019627085,0.0431795878312071
"Skwozz",16,2016-07-25,2016-11-18,117,0.136752136752137,0,0.25,0.125,0.8125,0
"Sovish",174,2016-07-25,2021-08-19,1852,0.0939524838012959,0.0172413793103448,0.580459770114943,0.574712643678161,0,0.0344827586206897
"StabStabStabStab",1,2016-07-25,2016-07-25,1,1,0,1,0,1,0
"Surma",34,2016-07-25,2024-08-02,2931,0.0116001364721938,0.117647058823529,0,0.0294117647058824,0.0294117647058824,0.823529411764706
"TiltedYet",7,2016-07-25,2016-10-17,85,0.0823529411764706,0,0.142857142857143,0.714285714285714,0,0
"TricksterMax",41,2016-07-25,2022-10-25,2284,0.0179509632224168,0.0487804878048781,0.634146341463415,0.146341463414634,0.634146341463415,0
"Tush456",10,2016-07-25,2016-08-12,19,0.526315789473684,0,0.9,0.3,0.2,0
"Xephein",51,2016-07-25,2022-09-30,2259,0.0225763612217795,0.0196078431372549,0.549019607843137,0.0392156862745098,0.333333333333333,0.156862745098039
"Zacharie",7,2016-07-25,2018-08-22,759,0.00922266139657444,0.428571428571429,0.428571428571429,0.142857142857143,0.285714285714286,0
"ZlobaHuev",1,2016-07-25,2016-07-25,1,1,0,0,0,1,0
"aalala",1,2016-07-25,2016-07-25,1,1,0,0,1,0,0
"adrivlad",13,2016-07-25,2021-04-04,1715,0.0075801749271137,0,0.153846153846154,0.0769230769230769,0.0769230769230769,0.769230769230769
"almosavi",161,2016-07-25,2017-01-27,187,0.86096256684492,0,0.0559006211180124,0,0.975155279503106,0
"amoreiras",618,2016-07-25,2023-08-24,2587,0.238886741399304,0.0647249190938511,0.648867313915858,0.00970873786407767,0.40453074433657,0
"anthonyblake",23,2016-07-25,2020-08-10,1478,0.0155615696887686,0.0434782608695652,1,0,0,0
"aurban",558,2016-07-25,2023-07-26,2558,0.218139171227521,0.0340501792114695,0.243727598566308,0.6415770609319,0.120071684587814,0.0716845878136201
"beyland",669,2016-07-25,2024-02-12,2759,0.242479159115622,0.403587443946188,0.455904334828102,0.0298953662182362,0.254110612855007,0.00448430493273543
"bvrw",1,2016-07-25,2016-07-25,1,1,0,0,0,1,0
"cla45amg",10,2016-07-25,2016-10-02,70,0.142857142857143,0,0.3,0.3,0.5,0
"dezz90",694,2016-07-25,2024-10-09,2999,0.231410470156719,0.00864553314121038,0.984149855907781,0.00720461095100865,0.00144092219020173,0.00432276657060519
"djolopez",3,2016-07-25,2016-07-27,3,1,0,0,0,1,0
"dogaadak",7,2016-07-25,2019-10-13,1176,0.00595238095238095,0.142857142857143,0.285714285714286,0.142857142857143,0.285714285714286,0
"elcaracu",4,2016-07-25,2020-11-09,1569,0.00254939451880178,0.25,0,0.25,0.75,0
"fer_13",2,2016-07-25,2016-08-11,18,0.111111111111111,0,0,0,0,0
"gaLLaCh",1,2016-07-25,2016-07-25,1,1,0,1,0,0,0
"hsalafifi",1,2016-07-25,2016-07-25,1,1,0,0,1,0,0
"keiknd",30,2016-07-25,2016-12-10,139,0.215827338129496,0,0.233333333333333,0,0.866666666666667,0
"kph",427,2016-07-25,2024-08-22,2951,0.144696712978651,0,0.997658079625293,0.00468384074941452,0.00468384074941452,0
"lDaymarel",473,2016-07-25,2024-08-27,2956,0.160013531799729,0.232558139534884,0.782241014799154,0.192389006342495,0.217758985200846,0.0549682875264271
"mir16777",4,2016-07-25,2016-07-29,5,0.8,0,0,0.25,1,0
"nick606",245,2016-07-25,2021-07-10,1812,0.135209713024283,0.126530612244898,0.775510204081633,0.110204081632653,0.412244897959184,0.0285714285714286
"pcmchess",973,2016-07-25,2024-10-10,3000,0.324333333333333,0.0298047276464543,0.744090441932169,0.522096608427544,0.0441932168550874,0.0277492291880781
"polugaevsky",66,2016-07-25,2016-12-24,153,0.431372549019608,0,0.984848484848485,0.227272727272727,0.787878787878788,0
"princeofpeace",62,2016-07-25,2016-11-16,115,0.539130434782609,0,0,0,1,0
"pro511",4,2016-07-25,2016-07-28,4,1,0,0.5,0.5,1,0
"rkatz",16,2016-07-25,2023-02-24,2406,0.00665004156275977,0.125,0.0625,0.0625,0.4375,0.4375
"sagharrabiei49",4,2016-07-25,2017-07-10,351,0.0113960113960114,0,0,0,1,0
"samko225",8,2016-07-25,2016-08-15,22,0.363636363636364,0,0.125,0.125,1,0
"sanjip1995",17,2016-07-25,2016-09-02,40,0.425,0,0.588235294117647,0.588235294117647,0,0
"suits1997",67,2016-07-25,2016-12-15,144,0.465277777777778,0,0,0,1,0
"tautvydas_r",4,2016-07-25,2016-07-28,4,1,0,0,0,1,0
"uneushshsuerd",1,2016-07-25,2016-07-25,1,1,0,0,0,1,0
"vamvamshi",16,2016-07-25,2016-11-21,120,0.133333333333333,0,0,0,1,0
"vasia1243",1,2016-07-25,2016-07-25,1,1,0,0,0,1,0
"vip12340",4,2016-07-25,2017-08-22,394,0.0101522842639594,0,0.25,0.25,0.5,0
"wormholes",1,2016-07-25,2016-07-25,1,1,0,0,0,1,0
"yana_t",3,2016-07-25,2016-07-29,5,0.6,0,0.333333333333333,0.333333333333333,1,0
"AGgressiv13",2,2016-07-26,2016-07-28,3,0.666666666666667,0,0,0,1,0
"Alfarizi17",2,2016-07-26,2016-07-27,2,1,0,0,0,0,0
"Aloord1413",1,2016-07-26,2016-07-26,1,1,0,0,0,1,0
"Barbo",3,2016-07-26,2016-10-02,69,0.0434782608695652,0,0.333333333333333,0,1,0
"Beltway",1,2016-07-26,2016-07-26,1,1,0,1,0,0,0
"BlessingMountain",1,2016-07-26,2016-07-26,1,1,0,1,1,0,0
"Ciprod",8,2016-07-26,2020-08-24,1491,0.00536552649228706,0,0.125,0.375,0.625,0
"DdeArco",3,2016-07-26,2016-07-28,3,1,0,0,0,0,0
"Fart45",2,2016-07-26,2016-08-17,23,0.0869565217391304,0,0,1,0,0
"Fire_Starter",36,2016-07-26,2016-09-11,48,0.75,0,0.222222222222222,0.0833333333333333,0.25,0
"HuHuHuHuHuHuHuHu",1,2016-07-26,2016-07-26,1,1,0,0,0,1,0
"JOFRALO",197,2016-07-26,2024-10-09,2998,0.0657104736490994,0,1,0.0050761421319797,0,0
"Javier111",840,2016-07-26,2024-10-02,2991,0.280842527582748,0.871428571428571,0.00119047619047619,0.00119047619047619,0.128571428571429,0.00119047619047619
"JavierAlfonsoMoreno",332,2016-07-26,2017-09-03,405,0.819753086419753,0,0.990963855421687,0.0180722891566265,0,0
"Kika10111213141516",3,2016-07-26,2016-08-15,21,0.142857142857143,0,0.666666666666667,0.333333333333333,0.666666666666667,0
"L_Messi",67,2016-07-26,2017-07-18,358,0.187150837988827,0,0.940298507462687,0.522388059701492,0,0
"Maxymiel",1,2016-07-26,2016-07-26,1,1,0,0,0,1,0
"OzturkIhsan",1,2016-07-26,2016-07-26,1,1,0,1,0,1,0
"RubenGallardo",1,2016-07-26,2016-07-26,1,1,0,0,0,1,0
"SathingtonW",23,2016-07-26,2020-04-11,1356,0.0169616519174041,0.391304347826087,0.695652173913043,0.0869565217391304,0.0869565217391304,0
"Show_Time",1,2016-07-26,2016-07-26,1,1,0,0,0,0,0
"SimpletonSnowman",2,2016-07-26,2016-07-27,2,1,0,0.5,0,0.5,0
"TVZ",457,2016-07-26,2024-10-09,2998,0.152434956637758,0,1,0,0.00218818380743982,0.00437636761487965
"WantedTitle",2,2016-07-26,2016-07-27,2,1,0,0,0,1,0
"Warner123",12,2016-07-26,2016-09-17,54,0.222222222222222,0,0,0,1,0
"ZeroWolf",1,2016-07-26,2016-07-26,1,1,0,0,0,1,0
"ahmedtosa55",5,2016-07-26,2016-10-31,98,0.0510204081632653,0,0.6,0,0.6,0
"ahmetdurak",6,2016-07-26,2016-07-31,6,1,0,1,0,0.166666666666667,0
"aichon",24,2016-07-26,2017-07-22,362,0.0662983425414365,0,0.125,0.0416666666666667,0.916666666666667,0
"albator974",23,2016-07-26,2022-05-29,2134,0.0107778819119025,0,0,0,0.521739130434783,0.478260869565217
"alfrodsillop",1,2016-07-26,2016-07-26,1,1,0,0,0,1,0
"anilsokmayageliyor",1,2016-07-26,2016-07-26,1,1,0,1,0,0,0
"ashokphulera",1924,2016-07-26,2024-10-10,2999,0.641547182394131,0.114345114345114,0.97972972972973,0.00727650727650728,0.0197505197505198,0.00623700623700624
"barrust",855,2016-07-26,2024-10-07,2996,0.285380507343124,0,0.0222222222222222,0,0.00233918128654971,0.975438596491228
"biltu",7,2016-07-26,2016-09-21,58,0.120689655172414,0,0.142857142857143,0.142857142857143,1,0
"boldozer",13,2016-07-26,2020-12-03,1592,0.00816582914572864,0.307692307692308,0.0769230769230769,0,0.692307692307692,0
"borealis_478",11,2016-07-26,2016-12-03,131,0.083969465648855,0,0,0,1,0
"bovas",226,2016-07-26,2019-01-10,899,0.25139043381535,0.0176991150442478,0.982300884955752,0.00442477876106195,0.0176991150442478,0
"crbn",1,2016-07-26,2016-07-26,1,1,0,1,0,0,0
"dedy1983",5,2016-07-26,2017-02-14,204,0.0245098039215686,0,0.6,0.2,0.4,0
"didier04",441,2016-07-26,2024-06-13,2880,0.153125,0.453514739229025,0.0589569160997732,0,0.0566893424036281,0.573696145124717
"echiv",6,2016-07-26,2016-08-06,12,0.5,0,0.166666666666667,0,1,0
"golpesar4030",115,2016-07-26,2022-08-25,2222,0.0517551755175518,0,0.608695652173913,0.243478260869565,0.634782608695652,0.00869565217391304
"haithamalknani",33,2016-07-26,2016-09-27,64,0.515625,0,1,0,0.0303030303030303,0
"hangmysack",2166,2016-07-26,2024-10-09,2998,0.722481654436291,0.0189289012003693,0.469067405355494,0.849953831948292,0.0189289012003693,0.000923361034164358
"hbentley",2,2016-07-26,2016-08-18,24,0.0833333333333333,0,1,0,0.5,0
"jan_s",1,2016-07-26,2016-07-26,1,1,0,0,0,0,0
"jardelchess",78,2016-07-26,2016-12-25,153,0.509803921568627,0,0,0,1,0
"lentiniluke",274,2016-07-26,2017-07-08,348,0.78735632183908,0,0.722627737226277,0.131386861313869,0.386861313868613,0
"m1zo",26,2016-07-26,2017-07-27,367,0.0708446866485014,0,0.884615384615385,0.192307692307692,0.384615384615385,0
"marcohugo",232,2016-07-26,2018-04-25,639,0.363067292644757,0.0689655172413793,0.0948275862068965,0.982758620689655,0.0301724137931034,0
"muccino",337,2016-07-26,2021-10-19,1912,0.176255230125523,0.353115727002967,0.747774480712166,0.121661721068249,0.181008902077151,0.240356083086053
"nikof1402",15,2016-07-26,2018-01-28,552,0.0271739130434783,0.333333333333333,0.4,0.0666666666666667,0.266666666666667,0
"oea",23,2016-07-26,2022-08-17,2214,0.0103884372177055,0,0.782608695652174,0.478260869565217,0,0
"paridethewiseguy",429,2016-07-26,2022-09-12,2240,0.191517857142857,0.0582750582750583,0.191142191142191,0.00233100233100233,0.776223776223776,0
"pdubovsky",2,2016-07-26,2016-07-27,2,1,0,0,0,1,0
"proyear95",2,2016-07-26,2016-07-29,4,0.5,0,0.5,0,0.5,0
"saidiboys14",579,2016-07-26,2024-10-07,2996,0.193257676902537,0.0656303972366149,0.773747841105354,0.18307426597582,0.0120898100172712,0.0241796200345423
"salihucucu",1,2016-07-26,2016-07-26,1,1,0,0,1,0,0
"say41",93,2016-07-26,2017-07-29,369,0.252032520325203,0,0.118279569892473,0.032258064516129,0.989247311827957,0
"seeyoulater",152,2016-07-26,2024-08-29,2957,0.051403449442002,0.00657894736842105,0.335526315789474,0.809210526315789,0.0394736842105263,0.0328947368421053
"selenius",1667,2016-07-26,2024-10-10,2999,0.555851950650217,0.00719856028794241,0.909418116376725,0.13497300539892,0.00539892021595681,0.00719856028794241
"sh717",72,2016-07-26,2019-11-18,1211,0.0594549958711808,0.791666666666667,0.0138888888888889,0,0.208333333333333,0
"snegoxod",1558,2016-07-26,2024-10-10,2999,0.519506502167389,0.595635430038511,0.326700898587933,0.00577663671373556,0.223363286264442,0.000641848523748395
"tioemo",36,2016-07-26,2024-07-30,2927,0.0122992825418517,0.0277777777777778,0.861111111111111,0.0277777777777778,0.0555555555555556,0.0555555555555556
"wolfgan",8,2016-07-26,2018-03-30,613,0.0130505709624796,0,0.625,0.375,0.5,0
"AMIR434",12,2016-07-27,2017-01-28,186,0.0645161290322581,0,0.666666666666667,0.0833333333333333,0.416666666666667,0
"BambooChess",667,2016-07-27,2023-07-07,2537,0.262908947575877,0.299850074962519,0.476761619190405,0,0.128935532233883,0.343328335832084
"Binyamine",1,2016-07-27,2016-07-27,1,1,0,1,1,1,0
"CashMoney123",5,2016-07-27,2016-09-02,38,0.131578947368421,0,0,0.2,0.8,0
"ChroniclesXV",164,2016-07-27,2022-02-19,2034,0.0806293018682399,0.024390243902439,0.530487804878049,0.390243902439024,0.0609756097560976,0.0121951219512195
"Crimzoan",1,2016-07-27,2016-07-27,1,1,0,1,1,1,0
"Croquignol",15,2016-07-27,2016-08-26,31,0.483870967741935,0,0,0,1,0
"Danger1234",3,2016-07-27,2016-08-31,36,0.0833333333333333,0,0,0,1,0
"Danielevelin123",8,2016-07-27,2016-11-12,109,0.073394495412844,0,0.625,0.5,0.5,0
"DruDown",299,2016-07-27,2024-10-10,2998,0.099733155436958,0.00668896321070234,0.394648829431438,0.638795986622074,0.00334448160535117,0.0334448160535117
"ELN0N0",33,2016-07-27,2017-12-13,505,0.0653465346534653,0.151515151515152,0.212121212121212,0.0909090909090909,0.696969696969697,0
"Electron47",7,2016-07-27,2016-08-13,18,0.388888888888889,0,0,0,1,0
"Eulero97",1,2016-07-27,2016-07-27,1,1,0,1,0,0,0
"Faketaxi",1,2016-07-27,2016-07-27,1,1,0,0,0,1,0
"Heavenborn",123,2016-07-27,2017-07-06,345,0.356521739130435,0,0.463414634146341,0.0650406504065041,0.715447154471545,0
"Ivanmast",1,2016-07-27,2016-07-27,1,1,0,0,0,1,0
"JGM40",1,2016-07-27,2016-07-27,1,1,0,0,0,1,0
"JMDTNCR",2,2016-07-27,2016-07-28,2,1,0,1,0,0,0
"Jack_Maverick_51",56,2016-07-27,2017-09-17,418,0.133971291866029,0,0.964285714285714,0.0357142857142857,0.160714285714286,0
"Keksor",2,2016-07-27,2016-07-28,2,1,0,0,0,1,0
"KewlStoryBro",1,2016-07-27,2016-07-27,1,1,0,1,0,0,0
"KooPad",384,2016-07-27,2024-01-06,2720,0.141176470588235,0.0598958333333333,0.903645833333333,0.0078125,0.0416666666666667,0.0078125
"MagnusMagnussen",1673,2016-07-27,2024-06-26,2892,0.578492392807746,0.0017931858936043,0.199043634190078,0.759713090257023,0.0573819485953377,0.00119545726240287
"MarkoAndres",6,2016-07-27,2016-09-19,55,0.109090909090909,0,1,0.166666666666667,0.166666666666667,0
"MorozovGold",2,2016-07-27,2018-09-07,773,0.00258732212160414,0,0,1,0,0
"NIGHTMAN24",1,2016-07-27,2016-07-27,1,1,0,1,0,0,0
"PS007",13,2016-07-27,2016-08-15,20,0.65,0,0.846153846153846,0,0.230769230769231,0
"PodryvPukanov",8,2016-07-27,2016-10-19,85,0.0941176470588235,0,0.625,0.375,0,0
"Rogeryormaan",37,2016-07-27,2017-01-06,164,0.225609756097561,0,0,0,1,0
"VertDait",153,2016-07-27,2023-03-30,2438,0.0627563576702215,0.281045751633987,0.065359477124183,0,0.699346405228758,0.0130718954248366
"ahmet50",2,2016-07-27,2016-08-15,20,0.1,0,0.5,0,0.5,0
"angellarios",2,2016-07-27,2016-07-28,2,1,0,0.5,0.5,0.5,0
"anitg",1155,2016-07-27,2024-10-05,2993,0.385900434346809,0.000865800865800866,0.999134199134199,0,0,0.000865800865800866
"bastienP",7,2016-07-27,2016-08-10,15,0.466666666666667,0,0,0,1,0
"bere18",27,2016-07-27,2017-12-30,522,0.0517241379310345,0.037037037037037,0.703703703703704,0.222222222222222,0.407407407407407,0
"berkedemir0777",1,2016-07-27,2016-07-27,1,1,0,1,0,1,0
"black9026",346,2016-07-27,2024-10-07,2995,0.115525876460768,0.390173410404624,0.419075144508671,0.115606936416185,0.127167630057803,0.023121387283237
"blackandmild529",10,2016-07-27,2023-09-17,2609,0.00383288616328095,0,0.3,0.2,0.5,0.5
"colomosky",363,2016-07-27,2022-06-28,2163,0.167822468793343,0.00275482093663912,0.983471074380165,0.00550964187327824,0.0330578512396694,0.00275482093663912
"davida38",365,2016-07-27,2019-03-06,953,0.383001049317943,0.153424657534247,0.30958904109589,0.257534246575342,0.589041095890411,0.00273972602739726
"dindaamaliaputri11",3,2016-07-27,2016-07-29,3,1,0,1,0.666666666666667,0.333333333333333,0
"dshi61",6,2016-07-27,2016-08-05,10,0.6,0,1,0.333333333333333,0,0
"ecmoraes",1344,2016-07-27,2024-10-08,2996,0.448598130841121,0.0275297619047619,0.247767857142857,0.590029761904762,0.289434523809524,0
"eightminutesofT",3,2016-07-27,2016-07-29,3,1,0,1,0.333333333333333,0,0
"eljudio",228,2016-07-27,2021-01-04,1623,0.140480591497227,0.0043859649122807,0.973684210526316,0.0175438596491228,0.0307017543859649,0
"generalbir",6,2016-07-27,2016-10-30,96,0.0625,0,0.166666666666667,0.166666666666667,1,0
"green476",2,2016-07-27,2016-10-05,71,0.028169014084507,0,1,0.5,0.5,0
"hasanertugrul",38,2016-07-27,2016-09-30,66,0.575757575757576,0,0.578947368421053,0.0263157894736842,0.657894736842105,0
"izoodya",10,2016-07-27,2016-09-09,45,0.222222222222222,0,0.4,0.1,0.4,0
"jamarcusdozier",1,2016-07-27,2016-07-27,1,1,0,1,0,1,0
"joko_banyumas",4,2016-07-27,2016-07-30,4,1,0,1,0.25,0.75,0
"jtfox2001",278,2016-07-27,2024-08-16,2943,0.0944614339109752,0.0143884892086331,0.381294964028777,0.672661870503597,0,0.0863309352517986
"kamran95",6,2016-07-27,2016-08-03,8,0.75,0,0.333333333333333,0.333333333333333,1,0
"kiathong",2008,2016-07-27,2024-10-10,2998,0.66977985323549,0.00099601593625498,0.894422310756972,0.00099601593625498,0,0.404382470119522
"lidskastonozka",9,2016-07-27,2019-05-09,1017,0.00884955752212389,0,0.888888888888889,0.222222222222222,0.555555555555556,0
"mgripy",17,2016-07-27,2018-08-20,755,0.0225165562913907,0,1,0,0.176470588235294,0
"nilzemberg",1,2016-07-27,2016-07-27,1,1,0,0,0,1,0
"oscarcandon",1356,2016-07-27,2024-10-10,2998,0.452301534356237,0.151917404129794,0.723451327433628,0.255899705014749,0.0272861356932153,0.0811209439528024
"polandpower",1,2016-07-27,2016-07-27,1,1,0,1,0,0,0
"quixoticmoxie",25,2016-07-27,2016-09-19,55,0.454545454545455,0,0.16,0,0.88,0
"radchenko_om",130,2016-07-27,2017-10-04,435,0.298850574712644,0,0.00769230769230769,0,1,0
"rose75",4,2016-07-27,2024-09-23,2981,0.00134183160013418,0,0,0,0.25,0.25
"saedabed2301",3,2016-07-27,2016-08-13,18,0.166666666666667,0,0.666666666666667,0,0.333333333333333,0
"sarajay885",121,2016-07-27,2017-02-28,217,0.557603686635945,0,0,0.00826446280991736,1,0
"sergemichel",9,2016-07-27,2016-08-06,11,0.818181818181818,0,0.888888888888889,0.222222222222222,0.888888888888889,0
"sexualchocolateman",2,2016-07-27,2016-07-29,3,0.666666666666667,0,0.5,0,0.5,0
"sokratez",4,2016-07-27,2020-12-25,1613,0.00247985120892746,0,0.25,1,0,0
"steffens2001",21,2016-07-27,2017-04-12,260,0.0807692307692308,0,1,0.0476190476190476,0,0
"tampan07",85,2016-07-27,2023-01-21,2370,0.0358649789029536,0.823529411764706,0.0117647058823529,0,0.152941176470588,0
"torment93",667,2016-07-27,2024-08-24,2951,0.226025076245341,0.095952023988006,0.869565217391304,0.00749625187406297,0.0569715142428786,0.00749625187406297
"vigneshkasi",1072,2016-07-27,2024-10-01,2989,0.35864837738374,0.0951492537313433,0.675373134328358,0.509328358208955,0.0513059701492537,0.0307835820895522
"vizzare",10,2016-07-27,2017-05-10,288,0.0347222222222222,0,0.7,0.1,0.2,0
"yehiahasan",433,2016-07-27,2024-03-24,2798,0.154753395282345,0.0023094688221709,0.0323325635103926,0,0.0046189376443418,0.965357967667437
"yo123",2,2016-07-27,2016-08-02,7,0.285714285714286,0,0,0,1,0
"Agva",34,2016-07-28,2016-12-12,138,0.246376811594203,0,1,0,0,0
"Artiechess",2,2016-07-28,2016-07-29,2,1,0,0,0,0,0
"BHARATHBOSS",1,2016-07-28,2016-07-28,1,1,0,1,0,0,0
"Blitzpawn94",12,2016-07-28,2020-08-31,1496,0.00802139037433155,0,0.333333333333333,0.666666666666667,0,0
"CodeMode",24,2016-07-28,2023-04-15,2453,0.00978393803505911,0.0416666666666667,0.333333333333333,0.541666666666667,0.125,0.291666666666667
"Di3g0",1,2016-07-28,2016-07-28,1,1,0,0,0,1,0
"DoomRey",6,2016-07-28,2016-08-04,8,0.75,0,0,0.166666666666667,1,0
"Firmin59",109,2016-07-28,2024-10-02,2989,0.0364670458347273,0.495412844036697,0.36697247706422,0.036697247706422,0.238532110091743,0
"GMereuta",229,2016-07-28,2022-07-28,2192,0.104470802919708,0.0305676855895196,0.672489082969432,0.502183406113537,0.0305676855895196,0.152838427947598
"Galih_Setiawan",75,2016-07-28,2017-02-11,199,0.376884422110553,0,0.413333333333333,0.0133333333333333,0.853333333333333,0
"Gilgamesh28",3,2016-07-28,2016-07-30,3,1,0,0,0,1,0
"Ikxi",2,2016-07-28,2016-08-06,10,0.2,0,0,0,1,0
"JeanRoqua",258,2016-07-28,2021-07-19,1818,0.141914191419142,0.0116279069767442,0.596899224806202,0.434108527131783,0.158914728682171,0
"KaasMulder",231,2016-07-28,2024-10-09,2996,0.0771028037383178,0.714285714285714,0.012987012987013,0.00432900432900433,0.0432900432900433,0.367965367965368
"Oigres11",38,2016-07-28,2016-09-03,38,1,0,1,0,0,0
"Peter3",667,2016-07-28,2024-10-10,2997,0.222555889222556,0.151424287856072,0.685157421289355,0,0.176911544227886,0.00149925037481259
"RLAMC",71,2016-07-28,2024-09-25,2982,0.0238095238095238,0.225352112676056,0.845070422535211,0.464788732394366,0.0704225352112676,0
"RQuangHieu",4,2016-07-28,2016-08-01,5,0.8,0,0.25,0,1,0
"Saidai93",14,2016-07-28,2017-01-17,174,0.0804597701149425,0,0.428571428571429,0.857142857142857,0.5,0
"SamanthaZoe",11,2016-07-28,2016-10-13,78,0.141025641025641,0,0,0,1,0
"Scarlette2557",29,2016-07-28,2022-03-21,2063,0.0140571982549685,0.827586206896552,0.137931034482759,0.137931034482759,0.172413793103448,0.0344827586206897
"Sergii_IMR",66,2016-07-28,2019-09-08,1138,0.0579964850615114,0,0.560606060606061,0,0.53030303030303,0
"TheoneAnakin",537,2016-07-28,2024-07-20,2915,0.184219554030875,0.564245810055866,0.0037243947858473,0,0.0204841713221601,0.590316573556797
"YannicL",2,2016-07-28,2016-12-07,133,0.0150375939849624,0,0.5,0.5,0,0
"adamsykes",1,2016-07-28,2016-07-28,1,1,0,0,0,1,0
"alejokdena",85,2016-07-28,2021-02-14,1663,0.0511124473842453,0.0235294117647059,0.494117647058824,0.117647058823529,0.4,0
"amirmsmi",2,2016-07-28,2018-11-14,840,0.00238095238095238,0,0.5,0.5,0,0
"arkanarus",1,2016-07-28,2016-07-28,1,1,0,1,0,0,0
"ashishplayschess",64,2016-07-28,2016-10-22,87,0.735632183908046,0,0.3125,0.015625,0.765625,0
"ateem",243,2016-07-28,2023-02-07,2386,0.10184409052808,0.0452674897119342,0.419753086419753,0.670781893004115,0.193415637860082,0.00411522633744856
"bauka30",17,2016-07-28,2016-09-03,38,0.447368421052632,0,0.352941176470588,0.0588235294117647,0.764705882352941,0
"blackpawn231",21,2016-07-28,2016-08-21,25,0.84,0,0.142857142857143,0.714285714285714,0.523809523809524,0
"cherigu",1,2016-07-28,2016-07-28,1,1,0,0,0,1,0
"danetosic",1760,2016-07-28,2024-09-04,2961,0.594393785883148,0.00113636363636364,1,0,0.000568181818181818,0.000568181818181818
